Year,3,4,5,6,7,8,9,10,11,12,13,14+
1959,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1960,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1961,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1962,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1963,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1964,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1965,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1966,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1967,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1968,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1969,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1970,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1971,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1972,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1973,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1974,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1975,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1976,0.280,0.690,1.080,1.680,2.400,3.210,4.100,5.080,6.030,7.000,8.050,9.160
1977,0.550,0.680,1.300,1.860,2.670,3.420,4.190,4.940,5.920,6.760,8.780,10.900
1978,0.450,0.700,1.080,1.750,2.450,2.990,4.100,5.160,5.170,7.200,7.750,8.720
1979,0.410,0.650,1.010,1.650,2.550,3.680,4.300,6.490,7.000,8.200,9.530,10.840
1980,0.520,0.720,1.130,1.660,2.480,3.600,5.400,6.950,7.290,8.640,9.330,9.580
1981,0.480,0.790,1.320,1.800,2.300,3.270,4.360,5.680,7.410,9.040,8.390,9.560
1982,0.450,0.770,1.170,1.780,2.360,2.880,3.910,5.280,6.180,8.620,8.640,11.410
1983,0.580,0.840,1.330,1.990,2.580,3.260,3.770,5.040,6.560,8.450,10.060,11.820
1984,0.660,1.040,1.400,1.970,2.640,3.770,4.750,5.560,6.010,9.040,11.200,10.400
1985,0.630,0.850,1.230,1.790,2.810,3.440,5.020,6.010,6.110,7.180,9.810,10.480
1986,0.540,0.750,1.180,1.840,2.430,3.150,4.300,5.500,6.190,8.720,8.050,11.910
1987,0.560,0.770,1.210,1.630,2.310,3.020,4.330,5.110,6.200,6.980,7.080,8.340
1988,0.630,0.820,1.090,1.670,2.170,2.920,3.580,4.980,5.610,6.600,7.460,8.920
1989,0.630,0.810,1.160,1.630,2.250,3.370,4.110,5.180,6.290,7.300,7.750,8.730
1990,0.580,0.860,1.270,1.850,2.450,3.000,4.220,5.090,6.350,7.600,8.310,10.370
1991,0.600,0.750,1.170,1.740,2.370,2.910,3.690,4.230,6.340,7.680,8.640,9.720
1992,0.459,0.694,1.038,1.560,2.226,2.891,4.142,5.542,6.420,7.822,10.397,11.880
1993,0.355,0.680,1.077,1.480,2.127,2.824,4.341,4.302,4.683,7.494,6.845,8.238
1994,0.617,0.816,1.303,1.860,2.054,2.746,3.593,4.377,6.291,7.768,6.784,8.073
1995,0.520,0.850,1.570,2.030,2.470,2.780,3.460,4.300,4.270,4.160,5.590,9.241
1996,0.674,0.985,1.485,2.048,2.525,2.941,3.232,4.031,4.823,4.680,7.257,9.921
1997,0.617,0.898,1.304,1.871,2.510,3.242,3.471,3.524,4.587,6.365,8.579,10.733
