Year,3,4,5,6,7,8,9,10,11,12,13,14
1955,0.019,0.022,0.033,0.181,0.577,0.782,0.834,0.960,1.000,1.000,1.000,1
1956,0.019,0.025,0.033,0.111,0.577,0.782,0.818,0.980,0.980,1.000,1.000,1
1957,0.019,0.026,0.043,0.100,0.549,0.801,0.842,0.990,1.000,1.000,1.000,1
1958,0.019,0.028,0.086,0.520,0.682,0.801,0.834,1.000,1.000,1.000,1.000,1
1959,0.019,0.029,0.070,0.535,0.772,0.818,0.834,0.990,1.000,1.000,1.000,1
1960,0.019,0.026,0.066,0.577,0.782,0.826,0.834,0.990,1.000,1.000,1.000,1
1961,0.019,0.025,0.053,0.450,0.772,0.818,0.834,0.990,0.990,1.000,1.000,1
1962,0.019,0.025,0.048,0.281,0.791,0.834,0.834,0.990,0.990,1.000,1.000,1
1963,0.019,0.025,0.048,0.237,0.706,0.834,0.849,1.000,1.000,1.000,1.000,1
1964,0.019,0.026,0.048,0.329,0.762,0.826,0.849,1.000,1.000,1.000,1.000,1
1965,0.019,0.025,0.045,0.354,0.751,0.826,0.842,1.000,1.000,1.000,1.000,1
1966,0.019,0.026,0.045,0.394,0.791,0.849,0.849,1.000,1.000,1.000,1.000,1
1967,0.019,0.028,0.051,0.341,0.772,0.842,0.849,1.000,1.000,1.000,1.000,1
1968,0.019,0.025,0.051,0.292,0.682,0.801,0.842,1.000,1.000,1.000,1.000,1
1969,0.019,0.028,0.043,0.227,0.682,0.801,0.842,1.000,1.000,1.000,1.000,1
1970,0.019,0.023,0.041,0.227,0.644,0.772,0.818,1.000,1.000,1.000,1.000,1
1971,0.019,0.025,0.037,0.074,0.657,0.706,0.772,0.979,0.994,0.982,0.993,1
1972,0.019,0.023,0.035,0.106,0.450,0.772,0.809,0.979,0.994,0.982,0.993,1
1973,0.022,0.028,0.163,0.382,0.697,0.801,0.834,0.996,0.996,1.000,1.000,1
1974,0.020,0.031,0.085,0.346,0.636,0.790,0.818,0.989,1.000,1.000,1.000,1
1975,0.020,0.035,0.118,0.287,0.715,0.809,0.839,1.000,1.000,1.000,1.000,1
1976,0.025,0.026,0.086,0.253,0.406,0.797,0.841,1.000,1.000,1.000,1.000,1
1977,0.019,0.024,0.060,0.382,0.742,0.817,0.842,1.000,1.000,1.000,1.000,1
1978,0.025,0.025,0.052,0.192,0.737,0.820,0.836,1.000,1.000,1.000,1.000,1
1979,0.019,0.021,0.053,0.282,0.635,0.790,0.836,0.919,1.000,1.000,1.000,1
1980,0.026,0.021,0.047,0.225,0.653,0.777,0.834,0.977,1.000,0.964,1.000,1
1981,0.019,0.022,0.030,0.090,0.448,0.751,0.811,0.962,0.988,1.000,1.000,1
1982,0.021,0.025,0.038,0.065,0.297,0.705,0.815,0.967,1.000,1.000,1.000,1
1983,0.019,0.030,0.047,0.116,0.264,0.530,0.715,0.979,0.985,1.000,1.000,1
1984,0.019,0.024,0.053,0.169,0.444,0.620,0.716,0.949,0.969,0.948,1.000,1
1985,NA,0.021,0.186,0.414,0.495,0.730,0.580,0.746,1.000,1.000,1.000,1
1986,0.001,0.023,0.154,0.398,0.681,0.727,0.936,0.667,1.000,1.000,1.000,1
1987,0.001,0.033,0.094,0.359,0.487,0.879,0.777,0.805,1.000,1.000,1.000,1
1988,0.006,0.029,0.220,0.498,0.446,0.677,0.932,0.890,1.000,1.000,1.000,1
1989,0.008,0.026,0.141,0.363,0.621,0.639,0.619,1.000,1.000,1.000,1.000,1
1990,0.006,0.012,0.154,0.428,0.576,0.781,0.774,0.714,1.000,1.000,1.000,1
1991,NA,0.055,0.149,0.368,0.629,0.787,0.654,0.901,1.000,1.000,1.000,1
1992,0.002,0.062,0.265,0.407,0.813,0.916,0.880,1.000,1.000,1.000,1.000,1
1993,0.006,0.085,0.267,0.462,0.684,0.795,0.843,0.834,1.000,1.000,1.000,1
1994,0.008,0.109,0.338,0.590,0.706,0.921,0.694,0.830,1.000,1.000,1.000,1
1995,0.005,0.109,0.383,0.527,0.747,0.790,0.859,1.000,1.000,1.000,1.000,1
1996,0.002,0.032,0.186,0.501,0.653,0.733,0.810,0.774,1.000,1.000,1.000,1
1997,0.006,0.037,0.247,0.427,0.686,0.786,0.804,0.539,1.000,1.000,1.000,1
1998,NA,0.061,0.208,0.486,0.782,0.807,0.809,0.852,1.000,1.000,1.000,1
1999,0.012,0.044,0.239,0.517,0.650,0.836,0.691,0.974,1.000,1.000,1.000,1
2000,0.001,0.065,0.248,0.512,0.611,0.867,0.998,0.999,1.000,1.000,1.000,1
2001,0.003,0.046,0.286,0.599,0.761,0.766,0.883,1.000,1.000,1.000,1.000,1
2002,0.006,0.086,0.321,0.656,0.759,0.920,0.559,0.724,1.000,1.000,1.000,1
2003,0.005,0.048,0.222,0.532,0.873,0.798,0.879,0.833,1.000,1.000,1.000,1
2004,NA,0.040,0.249,0.549,0.631,0.833,0.807,0.854,1.000,1.000,1.000,1
2005,0.003,0.108,0.281,0.494,0.795,0.808,0.949,0.904,1.000,1.000,1.000,1
2006,0.002,0.023,0.298,0.446,0.749,0.874,0.739,0.741,1.000,1.000,1.000,1
