Year,3,4,5,6,7,8,9,10,11,12,13,14
1955,0.645,1.019,1.833,3.183,4.128,5.657,6.635,6.168,8.746,8.829,10.086,14.584
1956,0.645,1.248,1.862,2.886,4.138,5.63,6.18,6.97,6.83,9.29,10.965,12.954
1957,0.645,1.334,2.142,2.816,4.058,5.96,7.17,7.26,8.3,8.29,10.35,13.174
1958,0.645,1.412,2.652,3.969,4.45,5.94,6.64,8.29,8.51,8.84,9.36,13.097
1959,0.645,1.521,2.49,3.978,4.913,6.17,6.61,7.13,8.51,8.67,9.98,11.276
1960,0.645,1.342,2.482,4.083,5.037,6.55,6.91,7.14,7.97,10.24,10.1,12.871
1961,0.645,1.303,2.295,3.81,4.922,6.31,6.93,7.31,0.75,8.51,9.84,14.55
1962,0.645,1.256,2.218,3.432,5.091,6.66,6.75,7.06,7.54,8.28,10.9,12.826
1963,0.645,1.287,2.244,3.344,4.548,6.92,7.84,7.61,8.23,9.1,9.92,11.553
1964,0.645,1.365,2.244,3.538,4.85,6.46,8,9.94,9.21,10.94,12.67,15.9
1965,0.645,1.193,2.184,3.599,4.815,6.4,7.12,8.6,12.31,10.46,10.19,17.22
1966,0.645,1.31,2.202,3.678,5.1,6.9,7.83,8.58,9.09,14.23,14.09,17.924
1967,0.645,1.42,2.261,3.579,4.948,7.79,7.84,8.43,9.09,10.09,14.24,16.412
1968,0.645,1.24,2.278,3.458,4.486,5.91,7.51,8.48,10.75,11.58,14.64,16.011
1969,0.645,1.412,2.108,3.318,4.486,5.86,7,8.35,8.72,10.08,11.43,13.144
1970,0.645,1.131,2.074,3.318,4.325,5.59,6.26,8.37,10.49,12.31,14.59,21.777
1971,0.645,1.225,1.964,2.622,4.388,5.15,5.58,6.3,8.53,11.24,14.74,17.13
1972,0.645,1.139,1.878,2.86,3.854,5.61,6.04,6.1,6.87,8.95,11.72,16
1973,0.645,1.108,2.1,3.168,4.361,6.11,6.67,6.75,7.43,7.95,10.17,17
1974,0.645,1.334,2.066,3.362,4.664,6.66,7.15,7.76,8.19,9.78,12.38,14.7
1975,0.645,1.381,2.363,3.309,4.85,6.69,7.57,8.58,8.81,9.78,10.09,11
1976,0.645,1.388,2.252,3.608,4.512,6.73,8.25,9.61,11.54,11.43,14.06,16.18
1977,0.645,1.491,2.428,3.581,5.142,6.636,7.685,9.73,11.703,14.394,17.456,24.116
1978,0.645,1.43,2.49,3.48,5.096,6.806,9.041,10.865,13.068,11.982,19.062,21.284
