Natural Mortality
1 5
1973 2016 
1 6 
1
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
0.405 0.336 0.296 0.275 0.256 0.231099
