"","Rec","SSB","Catch","F"
"1980",0.0733537650995593,0.0688118070042074,0.077135743991527,0.105494239294521
"1981",0.0721181970719807,0.0645121354270404,0.0481303727035923,0.0691231224126917
"1982",0.0674936435888303,0.0709509981981054,0.0571623391341839,0.0727011337943689
"1983",0.06610829490395,0.0673859683274223,0.0540266841729186,0.063258470003853
"1984",0.0673966121218894,0.0615965105694364,0.0790499953900687,0.0808916931227606
"1985",0.0722966296506591,0.0669932424651079,0.0523881722952548,0.0945965555683462
"1986",0.0735690057424668,0.0799284004118304,0.0537787844499983,0.114598807123885
"1987",0.0734756140027687,0.0826236856155774,0.0451378236670811,0.107868955858637
"1988",0.0708712672542915,0.0831029139728229,0.0554485346911533,0.0996412354682915
"1989",0.0707840747068699,0.0762838359812339,0.0608489180060985,0.0951210718324391
"1990",0.0692680588822823,0.0652745244345219,0.0657864249498354,0.0955033251769006
"1991",0.0682218832224737,0.055162914541884,0.0619237351340386,0.0935388172381369
"1992",0.0681734991902561,0.0552374440547399,0.0592057131161543,0.081863955155416
"1993",0.0698529626408389,0.0583329891255191,0.0532787597232656,0.0869968020167685
"1994",0.0707450357302856,0.063512502159637,0.0497079622868542,0.0960706890877198
"1995",0.0708571037585341,0.0689494765742507,0.0536368056464364,0.122954181728073
"1996",0.0709366450963392,0.0781553160521613,0.0526873340790137,0.141304859319183
"1997",0.0736519621549343,0.0844402170927302,0.0630740988717851,0.162622273281772
"1998",0.0778273993891144,0.0964310957715918,0.0489691826080859,0.17070951531851
"1999",0.0814891764868925,0.0972675381149617,0.056257253592515,0.181783442905306
"2000",0.081774209324729,0.101496903311003,0.045648641110047,0.168267944553495
"2001",0.0811888649900266,0.102925986426263,0.0538793468956986,0.158419887456539
"2002",0.0804019866739501,0.110636036269184,0.0448722710407992,0.150180295926406
"2003",0.0810542548387021,0.110503033221733,0.0578803320293466,0.151503437582884
"2004",0.0813264929335188,0.110980492221247,0.0506245840811267,0.130848693197832
"2005",0.081862355898423,0.107194590147571,0.0551386317112536,0.115154109681961
"2006",0.0824733093332255,0.0976882158505323,0.0541030611450584,0.104632325139882
"2007",0.083700794539317,0.0893950768290785,0.055509506772993,0.101793485933632
"2008",0.0843729072843545,0.0759499299071957,0.055762929437947,0.102594673186802
"2009",0.0860652943424517,0.072738292369549,0.0529093951551297,0.102563350328356
"2010",0.0900563961873341,0.0714969705398581,0.0535697017614603,0.107365006669843
"2011",0.0980473189245707,0.0708193019684141,0.0476669844865875,0.102613638746843
"2012",0.112825131015751,0.071727343032715,0.056286779949072,0.107201143208845
"2013",0.126647356274543,0.0720475113410479,0.0527734353810833,0.0958562468580724
"2014",0.144254669334998,0.0707480721488108,0.0737995424983631,0.102518552457369
"2015",0.162473343639633,0.0695392776039055,0.0653455416815302,0.0959090617304358
"2016",0.189403109552705,0.0675841837878296,0.10239536041035,0.119198657584245
