Year,2,3,4,5,6,7,8,9,10,11,12,13,14
1983,2144400,1088000,676000,474700,139700,90000,95800,55100,25000,5500,1800,700,600
1984,1530000,1394900,741800,447400,275100,77800,46100,51700,27600,13100,3000,1100,400
1985,755700,1006500,957200,510900,279200,159100,37700,21600,23100,13000,6200,1500,500
1986,663800,484200,693600,667400,317200,159900,72100,17500,10000,10600,5900,2800,700
1987,1000200,451700,357800,518500,447600,187300,82700,36900,9000,4800,5400,2900,1500
1988,1355300,613800,295200,240300,312300,209100,72400,34200,14300,3500,2000,2100,1200
1989,1498100,958100,454400,217800,166100,179800,103600,35400,16800,7500,1900,1100,1100
1990,884000,1106300,734700,341500,153000,101900,93800,53700,18600,8600,4000,1000,600
1991,737300,552700,734100,495900,219300,88400,48800,38400,21800,7800,3700,1600,400
1992,358000,407600,289500,394300,194500,56900,10900,3900,3000,1800,600,300,100
1993,110900,125400,124000,71300,43600,13300,1600,500,200,200,100,0,0
1994,67200,45600,38100,29900,5800,2200,400,100,0,0,0,0,0
1995,35200,19000,8100,7800,2600,500,200,100,0,0,0,0,0
1996,53300,22500,13200,6000,5600,1900,400,100,100,0,0,0,0
1997,57400,29400,12600,8900,3900,3800,1200,200,100,0,0,0,0
1998,59700,30300,15400,7200,5700,2600,2500,800,100,100,0,0,0
1999,89000,33900,17800,9000,4000,3600,1700,1700,500,100,0,0,0
2000,115300,58000,22900,11500,4800,2100,1900,1000,1100,400,100,0,0
2001,136900,61300,29200,11000,4300,1800,900,1200,600,700,200,0,0
2002,132600,59200,24500,9500,3100,1300,700,500,700,400,400,100,0
2003,101200,49000,18600,7300,3300,1200,500,300,200,400,200,200,100
2004,107000,43800,18400,6500,2500,1500,700,300,200,100,200,100,100
2005,60000,79500,33300,13400,4400,1600,900,500,200,100,100,200,100
2006,79700,46800,65300,27200,10000,3000,1100,600,300,200,100,100,100
2007,111700,61200,37500,52100,20200,6200,1600,600,400,200,100,100,100
2008,124700,80400,45400,26600,32900,11800,3000,900,400,200,100,100,0
2009,145300,83400,55000,28600,14800,17700,6500,1700,500,200,100,100,0
2010,156300,90100,52300,30900,15200,8100,9500,3300,900,300,100,100,0
2011,176900,82100,47800,22400,12700,8300,4500,5200,1800,500,100,100,0
2012,120900,121800,59000,32900,14800,8900,5700,3000,3400,1200,300,100,0
2013,210900,89300,96800,47500,26300,11900,6800,4300,2300,2600,900,300,100
2014,349600,163600,73100,80600,39200,21300,9000,5000,3100,1700,1900,700,200
2015,325700,262500,128500,58100,62800,29300,13800,5500,3100,1900,1000,1200,400
