Year,2,3,4,5,6,7,8,9,10,11,12,13,14
1959,0,1001,13940,7525,7265,4875,942,1252,1260,631,545,44,1
1960,0,567,5496,23704,6714,3476,3484,1020,827,406,407,283,110
1961,0,450,5586,10357,15960,3616,4680,1849,1376,446,265,560,91
1962,0,1245,6749,9003,4533,5715,1367,791,571,187,140,135,389
1963,0,961,4499,7091,5275,2527,3030,898,292,143,99,107,284
1964,0,1906,5785,5635,5179,2945,1881,1891,652,339,329,54,233
1965,0,2314,9636,5799,3609,3254,2055,1218,1033,327,68,122,165
1966,0,949,13662,13065,4621,5119,1586,1833,1039,517,389,32,75
1967,0,2871,10913,12900,6392,2349,1364,604,316,380,95,149,55
1968,0,1143,12602,13135,5853,3572,1308,549,425,222,111,5,506
1969,0,774,7098,11585,7178,4554,1757,792,717,61,120,67,220
1970,0,756,8114,12916,9763,6374,2456,730,214,178,77,121,181
1971,0,2884,6444,8574,7266,8218,3131,1275,541,85,125,62,57
1972,0,731,4944,4591,3552,4603,2636,833,463,205,117,48,45
1973,0,945,4707,11386,4010,4022,2201,2019,515,172,110,14,29
1974,0,3025,8265,7080,4780,2457,1625,1053,490,241,63,42,79
1975,0,675,3301,2557,4655,5357,874,778,233,169,51,20,26
1976,0,443,4161,7601,3178,2251,796,222,84,47,29,13,20
1977,0,552,7718,7976,4409,1008,308,276,108,48,57,26,30
1978,0,216,4474,5347,3004,1509,513,253,318,77,58,35,58
1979,0,130,1669,12064,4567,1839,720,252,49,36,4,3,9
1980,0,188,1597,4846,7864,3447,1080,366,107,77,43,13,69
1981,0,1074,3616,2745,3914,5210,1663,576,190,142,127,22,56
1982,0,190,4447,4337,1757,3063,3560,672,208,54,16,7,14
1983,0,754,2733,9536,3008,1471,1050,1256,293,109,49,21,20
1984,0,359,4241,4984,4852,1695,533,436,354,47,25,6,11
1985,0,160,2839,7950,5406,4994,1624,606,654,267,98,18,26
1986,0,1442,8677,8914,9077,3822,2204,832,306,198,78,46,54
1987,0,636,2517,7779,7902,6605,1823,1298,466,141,131,144,136
1988,0,375,3474,3455,7380,4912,1448,619,423,229,119,79,100
1989,0,1104,6967,4991,2056,2393,1606,960,528,314,110,57,67
1990,0,1241,5902,6370,3463,1843,1705,1239,749,129,109,34,110
1991,0,425,7592,5925,3873,1615,756,875,784,333,181,197,221
1992,0,1370,3087,6052,4004,1339,449,206,251,211,177,119,438
1993,0,278,3712,2035,3156,1334,401,89,38,52,13,14,5
1994,0,1,30,152,72,79,41,19,2,2,0,0,0
1995,0,0,0,39,102,34,26,5,0,0,0,0,0
1996,0,2,16,19,77,117,38,13,8,1,0,0,0
1997,0,14,455,1345,602,769,922,254,113,124,7,13,1
1998,0,83,298,964,1605,946,1512,1371,233,110,55,16,3
1999,0,49,677,1333,2139,2479,1155,901,849,203,127,23,14
2000,0,23,408,828,1539,1573,1696,589,507,977,133,45,45
2001,0,76,576,844,1162,1172,796,720,269,186,199,25,17
2002,0,112,591,1416,1283,1009,788,451,372,112,79,81,11
2003,0,18,363,1051,2063,1278,644,353,277,156,58,46,84
2004,0,66,144,714,1826,1855,665,281,165,82,44,14,39
2005,0,70,427,634,1106,1653,1236,598,157,114,45,25,39
2006,0,47,279,927,992,911,1155,727,324,95,40,24,29
2007,0,63,279,756,1122,875,540,575,485,178,54,42,42
2008,0,9,212,642,1314,1069,653,351,329,208,110,27,38
2009,0,20,131,914,1037,841,469,223,102,93,66,45,28
2010,0,8,404,590,1301,741,399,208,80,24,68,34,20
2011,0,28,152,922,912,893,362,169,64,27,21,8,15
2012,0,10,80,202,723,646,398,143,64,22,32,4,11
2013,0,10,166,458,393,495,361,149,56,22,16,4,8
2014,0,6,59,785,796,367,564,218,132,28,32,5,3
2015,0,2,289,298,893,610,262,303,72,32,7,3,4
2016,0,2,78,912,649,797,385,102,128,38,21,10,3
2017,0,0,18,262,1408,512,472,211,74,46,11,19,7
2018,0,2,27,102,425,1033,316,111,49,15,5,1,2
2019,0,6,28,69,151,262,595,209,103,54,14,6,6
2020,0,1,9,29,89,100,124,337,41,30,14,3,2
